adr_id,adr_name,GeneSymbol
C0021655,Insulin resistance,AHR
C0021655,Insulin resistance,AR
C0021655,Insulin resistance,AS3MT
C0021655,Insulin resistance,C3
C0021655,Insulin resistance,CASP1
C0021655,Insulin resistance,CCL2
C0021655,Insulin resistance,CD163
C0021655,Insulin resistance,CD36
C0021655,Insulin resistance,CD40
C0021655,Insulin resistance,CD68
C0021655,Insulin resistance,CPE
C0021655,Insulin resistance,CTF1
C0021655,Insulin resistance,EGFR
C0021655,Insulin resistance,ESR1
C0021655,Insulin resistance,ESR2
C0021655,Insulin resistance,FGF15
C0021655,Insulin resistance,GH1
C0021655,Insulin resistance,GNAS
C0021655,Insulin resistance,GPR17
C0021655,Insulin resistance,GPX3
C0021655,Insulin resistance,HMGA1
C0021655,Insulin resistance,HMOX1
C0021655,Insulin resistance,HSD11B1
C0021655,Insulin resistance,IGF2BP2
C0021655,Insulin resistance,IGFALS
C0021655,Insulin resistance,IGFBP2
C0021655,Insulin resistance,IKBKB
C0021655,Insulin resistance,IL7
C0021655,Insulin resistance,INS
C0021655,Insulin resistance,INS1
C0021655,Insulin resistance,INSR
C0021655,Insulin resistance,IRS1
C0021655,Insulin resistance,IRS2
C0021655,Insulin resistance,ITGAM
C0021655,Insulin resistance,KCNJ11
C0021655,Insulin resistance,KLF14
C0021655,Insulin resistance,LEP
C0021655,Insulin resistance,LEPR
C0021655,Insulin resistance,LIPC
C0021655,Insulin resistance,MC4R
C0021655,Insulin resistance,METRNL
C0021655,Insulin resistance,METTL14
C0021655,Insulin resistance,MRC1
C0021655,Insulin resistance,N-TUTCA2
C0021655,Insulin resistance,NEIL1
C0021655,Insulin resistance,NFE2L2
C0021655,Insulin resistance,NLRP3
C0021655,Insulin resistance,NOS3
C0021655,Insulin resistance,NR4A1
C0021655,Insulin resistance,NR4A3
C0021655,Insulin resistance,NUS1
C0021655,Insulin resistance,PIK3R1
C0021655,Insulin resistance,PLTP
C0021655,Insulin resistance,PPARA
C0021655,Insulin resistance,PPARG
C0021655,Insulin resistance,PRKAA1
C0021655,Insulin resistance,PRKAA2
C0021655,Insulin resistance,PRKAR1A
C0021655,Insulin resistance,PTEN
C0021655,Insulin resistance,PTPN1
C0021655,Insulin resistance,RETN
C0021655,Insulin resistance,SCD1
C0021655,Insulin resistance,SELENOP
C0021655,Insulin resistance,SIRT1
C0021655,Insulin resistance,SLC2A4
C0021655,Insulin resistance,SOD2
C0021655,Insulin resistance,SQSTM1
C0021655,Insulin resistance,SREBF1
C0021655,Insulin resistance,SREBF2
C0021655,Insulin resistance,STS
C0021655,Insulin resistance,TNF
C0021655,Insulin resistance,TRIB3
C0021655,Insulin resistance,XBP1
C0021655,Insulin resistance,ZC3H10
C0021670,Insulinoma,MEN1
C0021843,Intestinal obstruction,SLC26A9
C0021843,Intestinal obstruction,SLC6A14
C0021843,Intestinal obstruction,SLC9A3
C0021845,Intestinal perforation,IFNA2
C0021845,Intestinal perforation,NOS1
C0021845,Intestinal perforation,NOS3
C0022104,Irritable bowel syndrome,IL10
C0022104,Irritable bowel syndrome,TPSAB1
C0022353,Jaundice neonatal,NR1I2
C0022410,Joint instability,CHST14
C0022410,Joint instability,COMP
C0022410,Joint instability,ZNF469
C0022541,Kearns-Sayre syndrome,IL1A
C0022541,Kearns-Sayre syndrome,IL1B
C0022568,Keratitis,CXCL8
C0022568,Keratitis,GJB2
C0022568,Keratitis,TLR2
C0022638,Ketosis,INS1
C0022821,Kyphosis,LTBP3
C0022821,Kyphosis,PARP1
C0022821,Kyphosis,PLOD1
C0022821,Kyphosis,SLC26A2
C0022821,Kyphosis,SLC39A13
C0023380,Lethargy,ABAT
C0023380,Lethargy,ATG5
C0023380,Lethargy,ATG7
C0023380,Lethargy,IL1B
C0023518,Leukocytosis,APC
C0023518,Leukocytosis,CSF3R
C0023518,Leukocytosis,FLT3
C0023518,Leukocytosis,IL1B
C0023518,Leukocytosis,KRAS
C0023518,Leukocytosis,NRAS
C0023530,Leukopenia,ASPG
C0023530,Leukopenia,CSF3
C0023530,Leukopenia,IFNA2
C0023530,Leukopenia,IL2
C0023530,Leukopenia,IL3
C0023530,Leukopenia,MTHFR
C0023530,Leukopenia,NAT2
C0023530,Leukopenia,TPMT
C0023531,Leukoplakia,CTTN
C0023532,Leukoplakia oral,PTGS2
C0023798,Lipoma,BAP1
C0023798,Lipoma,PTEN
C0023801,Lipomatosis,PTEN
C0023860,Listeriosis,CYLD
C0023860,Listeriosis,MT1
C0023860,Listeriosis,MT2
C0023860,Listeriosis,TNF
C0023860,Listeriosis,TNFSF8
C0023976,Long QT syndrome,CYP1A1
C0023976,Long QT syndrome,KCNE1
C0023976,Long QT syndrome,KCNE2
C0023976,Long QT syndrome,KCNH2
C0023976,Long QT syndrome,KCNQ1
C0023976,Long QT syndrome,POMC
C0023976,Long QT syndrome,PTEN
C0023976,Long QT syndrome,SCN5A
C0024299,Lymphoma,BCL11B
C0024299,Lymphoma,CD274
C0024299,Lymphoma,CDKN2A
C0024299,Lymphoma,CDKN2B
C0024299,Lymphoma,EPHX1
C0024299,Lymphoma,IKZF1
C0024299,Lymphoma,KRAS
C0024299,Lymphoma,MIR143
C0024299,Lymphoma,MLH1
C0024299,Lymphoma,MTHFR
C0024299,Lymphoma,MTR
C0024299,Lymphoma,NOTCH1
C0024299,Lymphoma,NRAS
C0024299,Lymphoma,OGG1
C0024299,Lymphoma,PON1
C0024299,Lymphoma,PTEN
C0024299,Lymphoma,PTGER4
C0024299,Lymphoma,RAC2
C0024299,Lymphoma,TRP53
C0024299,Lymphoma,TWF1
C0024312,Lymphopenia,ATG5
C0024312,Lymphopenia,ATG7
C0024312,Lymphopenia,HOXD13
C0024312,Lymphopenia,IL1B
C0024312,Lymphopenia,IL7
C0024312,Lymphopenia,NUP98
C0024437,Macular degeneration,ABCA4
C0024437,Macular degeneration,APOE
C0024437,Macular degeneration,ARMS2
C0024437,Macular degeneration,C1QTNF5
C0024437,Macular degeneration,C2
C0024437,Macular degeneration,C3
C0024437,Macular degeneration,C9
C0024437,Macular degeneration,CFB
C0024437,Macular degeneration,CFH
C0024437,Macular degeneration,CFI
C0024437,Macular degeneration,ERCC6
C0024437,Macular degeneration,HIC1
C0024437,Macular degeneration,MIR184
C0024437,Macular degeneration,NMNAT1
C0024437,Macular degeneration,PARP12
C0024437,Macular degeneration,RLBP1
C0024437,Macular degeneration,RPGR
C0024437,Macular degeneration,SLC16A8
C0024437,Macular degeneration,SQSTM1
C0024437,Macular degeneration,TIMP3
C0024437,Macular degeneration,TLR4
C0024437,Macular degeneration,TNFRSF10A
C0024437,Macular degeneration,VEGFA
C0024894,Mastitis,CXCR2
C0024899,Mastocytosis,FOXF1
C0024899,Mastocytosis,KIT
C0025007,Measles,CD46
C0025160,Megacolon,SLC8A1
C0025209,Melanosis,ALDH2
C0025286,Meningioma,AKT1
C0025286,Meningioma,ALAD
C0025286,Meningioma,BAP1
C0025286,Meningioma,CST3
C0025286,Meningioma,CSTB
C0025286,Meningioma,CTSL
C0025286,Meningioma,HES1
C0025286,Meningioma,MLLT10
C0025286,Meningioma,NF2
C0025286,Meningioma,PGR
C0025286,Meningioma,PTEN
C0025286,Meningioma,SMARCE1
C0025286,Meningioma,SMO
C0025287,Meningism,IFNA2
C0025289,Meningitis,C8A
C0025289,Meningitis,C8B
C0025289,Meningitis,CRP
C0025290,Meningitis aseptic,ALB
C0025290,Meningitis aseptic,IL6
C0025500,Mesothelioma,APC
C0025500,Mesothelioma,BAP1
C0025500,Mesothelioma,CAT
C0025500,Mesothelioma,CDH1
C0025500,Mesothelioma,CDKN1B
C0025500,Mesothelioma,CDKN2A
C0025500,Mesothelioma,DIO2
C0025500,Mesothelioma,EGFR
C0025500,Mesothelioma,EGR1
C0025500,Mesothelioma,EID1
C0025500,Mesothelioma,ESR1
C0025500,Mesothelioma,FGF1
C0025500,Mesothelioma,FGF2
C0025500,Mesothelioma,FHIT
C0025500,Mesothelioma,GDF10
C0025500,Mesothelioma,GPC3
C0025500,Mesothelioma,GSN
C0025500,Mesothelioma,GSTM1
C0025500,Mesothelioma,IFNG
C0025500,Mesothelioma,ITLN1
C0025500,Mesothelioma,JMJD6
C0025500,Mesothelioma,MSLN
C0025500,Mesothelioma,MTOR
C0025500,Mesothelioma,MUC1
C0025500,Mesothelioma,MYO18B
C0025500,Mesothelioma,NF2
C0025500,Mesothelioma,NME2
C0025500,Mesothelioma,PDGFA
C0025500,Mesothelioma,PDGFC
C0025500,Mesothelioma,PGR
C0025500,Mesothelioma,PPP1R14A
C0025500,Mesothelioma,PUF60
C0025500,Mesothelioma,RASSF1
C0025500,Mesothelioma,SLC6A20
C0025500,Mesothelioma,SOD2
C0025500,Mesothelioma,SPP1
C0025500,Mesothelioma,SYK
C0025500,Mesothelioma,TRP53
C0025500,Mesothelioma,TXNRD1
C0025500,Mesothelioma,XRCC1
C0025500,Mesothelioma,XRCC3
C0025500,Mesothelioma,ZNF667-AS1
C0025958,Microcephaly,BUB1B
C0025958,Microcephaly,CASK
C0025958,Microcephaly,CEP63
C0025958,Microcephaly,DNM1L
C0025958,Microcephaly,DNMT3A
C0025958,Microcephaly,DONSON
C0025958,Microcephaly,DYNC1H1
C0025958,Microcephaly,ERCC6
C0025958,Microcephaly,FOXG1
C0025958,Microcephaly,H4C3
C0025958,Microcephaly,KIF2A
C0025958,Microcephaly,KIF5C
C0025958,Microcephaly,KIFBP
C0025958,Microcephaly,MFSD2A
C0025958,Microcephaly,MIR17HG
C0025958,Microcephaly,ORC1
C0025958,Microcephaly,PLK4
C0025958,Microcephaly,PNKP
C0025958,Microcephaly,PQBP1
C0025958,Microcephaly,SIN3A
C0025958,Microcephaly,SLC2A1
C0025958,Microcephaly,STAMBP
C0025958,Microcephaly,TBCD
C0025958,Microcephaly,TCF4
C0025958,Microcephaly,TRAIP
C0025958,Microcephaly,TSEN2
C0025958,Microcephaly,TSEN34
C0025958,Microcephaly,TSEN54
C0025958,Microcephaly,TUBG1
C0025958,Microcephaly,WDR62
C0025958,Microcephaly,ZC4H2
C0026205,Miosis,ADCYAP1
C0026769,Multiple sclerosis,AIM2
C0026769,Multiple sclerosis,APOE
C0026769,Multiple sclerosis,BCHE
C0026769,Multiple sclerosis,CASP1
C0026769,Multiple sclerosis,CBLB
C0026769,Multiple sclerosis,CCL20
C0026769,Multiple sclerosis,CD40
C0026769,Multiple sclerosis,CD44
C0026769,Multiple sclerosis,CD58
C0026769,Multiple sclerosis,CD6
C0026769,Multiple sclerosis,CD96
C0026769,Multiple sclerosis,CDK17
C0026769,Multiple sclerosis,CLDN11
C0026769,Multiple sclerosis,CLEC16A
C0026769,Multiple sclerosis,CMAHP
C0026769,Multiple sclerosis,CNR1
C0026769,Multiple sclerosis,DUSP28
C0026769,Multiple sclerosis,ERN1
C0026769,Multiple sclerosis,FASLG
C0026769,Multiple sclerosis,GC
C0026769,Multiple sclerosis,HLA-DPB1
C0026769,Multiple sclerosis,HLA-DQB1
C0026769,Multiple sclerosis,HLA-DRA
C0026769,Multiple sclerosis,HLA-DRB1
C0026769,Multiple sclerosis,ICAM1
C0026769,Multiple sclerosis,IFNB1
C0026769,Multiple sclerosis,IFNG
C0026769,Multiple sclerosis,IL10
C0026769,Multiple sclerosis,IL12A
C0026769,Multiple sclerosis,IL17A
C0026769,Multiple sclerosis,IL1B
C0026769,Multiple sclerosis,IL1RN
C0026769,Multiple sclerosis,IL2RA
C0026769,Multiple sclerosis,IL7
C0026769,Multiple sclerosis,IL7R
C0026769,Multiple sclerosis,IRF8
C0026769,Multiple sclerosis,JARID2
C0026769,Multiple sclerosis,KCNJ10
C0026769,Multiple sclerosis,KIF1B
C0026769,Multiple sclerosis,KLHL6
C0026769,Multiple sclerosis,LRRC8C
C0026769,Multiple sclerosis,MCAM
C0026769,Multiple sclerosis,NABP1
C0026769,Multiple sclerosis,NECTIN2
C0026769,Multiple sclerosis,NEDD9
C0026769,Multiple sclerosis,NLRP3
C0026769,Multiple sclerosis,P2RX7
C0026769,Multiple sclerosis,POMC
C0026769,Multiple sclerosis,PRNP
C0026769,Multiple sclerosis,RBPJ
C0026769,Multiple sclerosis,RNF19A
C0026769,Multiple sclerosis,SELE
C0026769,Multiple sclerosis,SLC11A1
C0026769,Multiple sclerosis,STAT4
C0026769,Multiple sclerosis,SYS1
C0026769,Multiple sclerosis,TNFAIP3
C0026769,Multiple sclerosis,TNFRSF1A
C0026769,Multiple sclerosis,TNFSF14
C0026769,Multiple sclerosis,TRAF1
C0026769,Multiple sclerosis,TYK2
C0026769,Multiple sclerosis,VCAM1
C0026769,Multiple sclerosis,VDR
C0026769,Multiple sclerosis,VHL
C0026769,Multiple sclerosis,XBP1
C0026769,Multiple sclerosis,ZNF267
C0026837,Muscle rigidity,CYP2D6
C0026837,Muscle rigidity,GCH1
C0026837,Muscle rigidity,NPY
C0026837,Muscle rigidity,NTS
C0026837,Muscle rigidity,PDE8B
C0026838,Muscle spasticity,CNR1
C0026858,Musculoskeletal pain,COMT
C0026858,Musculoskeletal pain,ESR1
C0026858,Musculoskeletal pain,GCH1
C0026896,Myasthenia gravis,CFB
C0026896,Myasthenia gravis,FAS
C0026896,Myasthenia gravis,HLA-B
C0026896,Myasthenia gravis,HLA-DPB1
C0026896,Myasthenia gravis,MUSK
C0026896,Myasthenia gravis,POMC
C0026948,Mycosis fungoides,TNFRSF1B
C0027051,Myocardial infarction,ACE
C0027051,Myocardial infarction,ACTA2
C0027051,Myocardial infarction,ADORA1
C0027051,Myocardial infarction,ADORA3
C0027051,Myocardial infarction,AGT
C0027051,Myocardial infarction,APOE
C0027051,Myocardial infarction,ATM
C0027051,Myocardial infarction,ATP1A1
C0027051,Myocardial infarction,BAK1
C0027051,Myocardial infarction,BAX
C0027051,Myocardial infarction,BCL2
C0027051,Myocardial infarction,BCL2L1
C0027051,Myocardial infarction,BECN1
C0027051,Myocardial infarction,BRAP
C0027051,Myocardial infarction,CASP3
C0027051,Myocardial infarction,CAT
C0027051,Myocardial infarction,CKB
C0027051,Myocardial infarction,CKM
C0027051,Myocardial infarction,CREB1
C0027051,Myocardial infarction,CREM
C0027051,Myocardial infarction,DAB2IP
C0027051,Myocardial infarction,DDIT3
C0027051,Myocardial infarction,DGKZ
C0027051,Myocardial infarction,EPO
C0027051,Myocardial infarction,ESR1
C0027051,Myocardial infarction,F13A1
C0027051,Myocardial infarction,F2
C0027051,Myocardial infarction,F5
C0027051,Myocardial infarction,F7
C0027051,Myocardial infarction,GATA4
C0027051,Myocardial infarction,GCLC
C0027051,Myocardial infarction,GCLM
C0027051,Myocardial infarction,GGT1
C0027051,Myocardial infarction,GSK3B
C0027051,Myocardial infarction,HMGB1
C0027051,Myocardial infarction,HP
C0027051,Myocardial infarction,HSD11B2
C0027051,Myocardial infarction,HSP27
C0027051,Myocardial infarction,HSPA5
C0027051,Myocardial infarction,ICAM1
C0027051,Myocardial infarction,IFNA2
C0027051,Myocardial infarction,IL10
C0027051,Myocardial infarction,IL1B
C0027051,Myocardial infarction,IL1RN
C0027051,Myocardial infarction,IL6
C0027051,Myocardial infarction,ITGB3
C0027051,Myocardial infarction,KIF6
C0027051,Myocardial infarction,KLF13
C0027051,Myocardial infarction,KLK1
C0027051,Myocardial infarction,LDHA
C0027051,Myocardial infarction,LGALS2
C0027051,Myocardial infarction,LGALS3
C0027051,Myocardial infarction,LINC01588
C0027051,Myocardial infarction,LRP8
C0027051,Myocardial infarction,LTA
C0027051,Myocardial infarction,MFF
C0027051,Myocardial infarction,MIA3
C0027051,Myocardial infarction,MIAT
C0027051,Myocardial infarction,MIR125B2
C0027051,Myocardial infarction,MIR145
C0027051,Myocardial infarction,MIR30C1
C0027051,Myocardial infarction,MIR423
C0027051,Myocardial infarction,MIR761
C0027051,Myocardial infarction,MMP2
C0027051,Myocardial infarction,MMP9
C0027051,Myocardial infarction,MYH7
C0027051,Myocardial infarction,NOS2
C0027051,Myocardial infarction,NOS3
C0027051,Myocardial infarction,NPPA
C0027051,Myocardial infarction,NR3C2
C0027051,Myocardial infarction,NRIP1
C0027051,Myocardial infarction,OLR1
C0027051,Myocardial infarction,P2RY12
C0027051,Myocardial infarction,PAPPA
C0027051,Myocardial infarction,PDE3A
C0027051,Myocardial infarction,PHACTR1
C0027051,Myocardial infarction,PHLDA3
C0027051,Myocardial infarction,PLAT
C0027051,Myocardial infarction,PLAU
C0027051,Myocardial infarction,PLN
C0027051,Myocardial infarction,PPARGC1A
C0027051,Myocardial infarction,PRKCE
C0027051,Myocardial infarction,PSMA6
C0027051,Myocardial infarction,REN
C0027051,Myocardial infarction,S100B
C0027051,Myocardial infarction,SELL
C0027051,Myocardial infarction,SH2B3
C0027051,Myocardial infarction,SOD1
C0027051,Myocardial infarction,SOD2
C0027051,Myocardial infarction,TGFB1
C0027051,Myocardial infarction,THBD
C0027051,Myocardial infarction,TIMP2
C0027051,Myocardial infarction,TM6SF2
C0027051,Myocardial infarction,TNF
C0027051,Myocardial infarction,TNFRSF12A
C0027051,Myocardial infarction,TNFSF4
C0027051,Myocardial infarction,TNNI3
C0027051,Myocardial infarction,TRP53
C0027051,Myocardial infarction,VDAC1
C0027051,Myocardial infarction,WDR12
C0027059,Myocarditis,CAST
C0027059,Myocarditis,CD27
C0027059,Myocarditis,CD70
C0027059,Myocarditis,CRP
C0027059,Myocarditis,DNM1L
C0027059,Myocarditis,IL6
C0027059,Myocarditis,MYH6
C0027059,Myocarditis,N-TUTCA2
C0027059,Myocarditis,SLC22A3
C0027059,Myocarditis,SLC22A4
C0027059,Myocarditis,SLC22A5
C0027059,Myocarditis,TNF
C0027059,Myocarditis,TNFRSF4
C0027059,Myocarditis,TNFRSF8
C0027059,Myocarditis,TNFRSF9
C0027059,Myocarditis,TNFSF4
C0027059,Myocarditis,TNFSF8
C0027059,Myocarditis,TNFSF9
C0027066,Myoclonus,MECP2
C0027080,Myoglobinuria,LDHA
C0027092,Myopia,BMP2
C0027092,Myopia,COL2A1
C0027092,Myopia,COL9A1
C0027092,Myopia,GJD2
C0027092,Myopia,GRIA4
C0027092,Myopia,IRX5
C0027092,Myopia,KCNQ5
C0027092,Myopia,LAMA2
C0027092,Myopia,PRSS56
C0027092,Myopia,RASGRF1
C0027092,Myopia,RDH5
C0027092,Myopia,SIX6
C0027121,Myositis,IGHG1
C0027121,Myositis,IGHG2
C0027121,Myositis,IGKC
C0027121,Myositis,IL1RN
C0027121,Myositis,TARS1
C0027125,Myotonia,DMPK
C0027125,Myotonia,MBNL1
C0027125,Myotonia,SCN4A
C0027404,Narcolepsy,CHKB
C0027404,Narcolepsy,CPT1B
C0027404,Narcolepsy,HCRTR2
C0027404,Narcolepsy,HLA-DQB1
C0027404,Narcolepsy,HLA-DRB1
C0027404,Narcolepsy,MOG
C0027404,Narcolepsy,P2RY11
C0027404,Narcolepsy,PENK
C0027404,Narcolepsy,SOCS2
C0027404,Narcolepsy,TAC1
C0027404,Narcolepsy,TRA
C0027404,Narcolepsy,TRH
C0027429,Nasal obstruction,NPY
C0027430,Nasal polyps,ALOX15
C0027430,Nasal polyps,KITLG
C0027497,Nausea,ABCB1
C0027497,Nausea,IFNA2
C0027497,Nausea,IFNG
C0027497,Nausea,OPRM1
C0027497,Nausea,POMC
C0027497,Nausea,TNF
C0027497,Nausea,TNFRSF10A
C0027540,Necrosis,AGT
C0027540,Necrosis,AHR
C0027540,Necrosis,AIFM1
C0027540,Necrosis,APP
C0027540,Necrosis,ARG2
C0027540,Necrosis,ATF4
C0027540,Necrosis,ATG5
C0027540,Necrosis,ATG7
C0027540,Necrosis,BCL2
C0027540,Necrosis,BCR
C0027540,Necrosis,CAST
C0027540,Necrosis,CAT
C0027540,Necrosis,CD40LG
C0027540,Necrosis,CDC42
C0027540,Necrosis,CTF1
C0027540,Necrosis,CTSB
C0027540,Necrosis,CYP2B1
C0027540,Necrosis,CYP2E1
C0027540,Necrosis,DMD
C0027540,Necrosis,DPP7
C0027540,Necrosis,FABP3
C0027540,Necrosis,FAS
C0027540,Necrosis,FASL
C0027540,Necrosis,FGF15
C0027540,Necrosis,GAPDH
C0027540,Necrosis,GATM
C0027540,Necrosis,GSTP1
C0027540,Necrosis,HAVCR1
C0027540,Necrosis,HMGB1
C0027540,Necrosis,IFNG
C0027540,Necrosis,IL17A
C0027540,Necrosis,IL1B
C0027540,Necrosis,IL1RN
C0027540,Necrosis,IL6
C0027540,Necrosis,INS1
C0027540,Necrosis,KRT18
C0027540,Necrosis,LGALS3
C0027540,Necrosis,LPL
C0027540,Necrosis,METTL14
C0027540,Necrosis,MGMT
C0027540,Necrosis,MIR192
C0027540,Necrosis,MTHFR
C0027540,Necrosis,MYCN
C0027540,Necrosis,NFE2L2
C0027540,Necrosis,NOS2
C0027540,Necrosis,NR1H4
C0027540,Necrosis,POMC
C0027540,Necrosis,PRNP
C0027540,Necrosis,PUF60
C0027540,Necrosis,RBP4
C0027540,Necrosis,RDH13
C0027540,Necrosis,SAO
C0027540,Necrosis,SET
C0027540,Necrosis,SLC31A1
C0027540,Necrosis,SOD1
C0027540,Necrosis,SOD2
C0027540,Necrosis,SOD3
C0027540,Necrosis,SPARC
C0027540,Necrosis,TBXA2R
C0027540,Necrosis,TNF
C0027540,Necrosis,TNNT2
C0027697,Nephritis,ALB
C0027697,Nephritis,CCR5
C0027697,Nephritis,FAS
C0027697,Nephritis,HLA-B
C0027697,Nephritis,LEPR
C0027697,Nephritis,LGALS1
C0027697,Nephritis,LGALS3
C0027697,Nephritis,LGALS9
C0027697,Nephritis,LY6
C0027697,Nephritis,PLAU
C0027709,Nephrocalcinosis,PHEX
C0027709,Nephrocalcinosis,POMC
C0027709,Nephrocalcinosis,SLC26A1
C0027719,Nephrosclerosis,ACTA2
C0027719,Nephrosclerosis,ALOX5
C0027719,Nephrosclerosis,ALPK1
C0027719,Nephrosclerosis,COL1A1
C0027719,Nephrosclerosis,COL3A1
C0027719,Nephrosclerosis,CXCL12
C0027719,Nephrosclerosis,CXCR4
C0027719,Nephrosclerosis,FGF2
C0027719,Nephrosclerosis,HIPK2
C0027719,Nephrosclerosis,LTB4R1
C0027719,Nephrosclerosis,S100A4
C0027719,Nephrosclerosis,TGFB1
C0027726,Nephrotic syndrome,A2M
C0027726,Nephrotic syndrome,ALB
C0027726,Nephrotic syndrome,CD2
C0027726,Nephrotic syndrome,COL1A1
C0027726,Nephrotic syndrome,COL4A1
C0027726,Nephrotic syndrome,COL4A2
C0027726,Nephrotic syndrome,EDN1
C0027726,Nephrotic syndrome,F3
C0027726,Nephrotic syndrome,FGF2
C0027726,Nephrotic syndrome,GPC5
C0027726,Nephrotic syndrome,GUCA2B
C0027726,Nephrotic syndrome,HLA-DRB1
C0027726,Nephrotic syndrome,HSD11B2
C0027726,Nephrotic syndrome,IL2
C0027726,Nephrotic syndrome,MMP1A
C0027726,Nephrotic syndrome,NCK1
C0027726,Nephrotic syndrome,NCK2
C0027726,Nephrotic syndrome,NPHS2
C0027726,Nephrotic syndrome,SERPINC1
C0027726,Nephrotic syndrome,SERPINE1
C0027726,Nephrotic syndrome,SOD2
C0027726,Nephrotic syndrome,TF
C0027726,Nephrotic syndrome,TGFB1
C0027796,Neuralgia,AGER
C0027796,Neuralgia,CACNA2D1
C0027796,Neuralgia,CXCR2
C0027796,Neuralgia,CXCR4
C0027796,Neuralgia,CYP17A1
C0027796,Neuralgia,GAL
C0027796,Neuralgia,GFRA1
C0027796,Neuralgia,GRK1
C0027796,Neuralgia,GRM5
C0027796,Neuralgia,HMGB1
C0027796,Neuralgia,HTR2C
C0027796,Neuralgia,IL12B
C0027796,Neuralgia,MIR135A-2
C0027796,Neuralgia,MIR135B
C0027796,Neuralgia,MIR208A
C0027796,Neuralgia,MIR344F
C0027796,Neuralgia,MIR7688
C0027796,Neuralgia,NTRK1
C0027796,Neuralgia,OPRM1
C0027796,Neuralgia,PRKG1
C0027796,Neuralgia,SCN10A
C0027796,Neuralgia,SCN9A
C0027796,Neuralgia,TAC1
C0027796,Neuralgia,TNF
C0027796,Neuralgia,TNFSF8
C0027830,Neurofibroma,NF1
C0027830,Neurofibroma,SUZ12
C0027947,Neutropenia,ABCB1
C0027947,Neutropenia,CSF2
C0027947,Neutropenia,CSF3
C0027947,Neutropenia,DPYD
C0027947,Neutropenia,ELANE
C0027947,Neutropenia,FCGR2B
C0027947,Neutropenia,HOXD13
C0027947,Neutropenia,IFNA2
C0027947,Neutropenia,IL1B
C0027947,Neutropenia,JAGN1
C0027947,Neutropenia,MTHFR
C0027947,Neutropenia,NUP98
C0027947,Neutropenia,RPS14
C0027947,Neutropenia,SMARCD2
C0027947,Neutropenia,TNFRSF10A
C0027947,Neutropenia,TPMT
C0027947,Neutropenia,UGT1A1
C0028077,Night blindness,NRL
C0028754,Obesity,A
C0028754,Obesity,ACACB
C0028754,Obesity,ACADM
C0028754,Obesity,ACHE
C0028754,Obesity,ACLY
C0028754,Obesity,ACP5
C0028754,Obesity,ACSL1
C0028754,Obesity,ADCY3
C0028754,Obesity,ADH1B
C0028754,Obesity,ADIPOQ
C0028754,Obesity,ADRB1
C0028754,Obesity,ADRB2
C0028754,Obesity,ADRB3
C0028754,Obesity,AFF4
C0028754,Obesity,AGRP
C0028754,Obesity,AHR
C0028754,Obesity,AKAP1
C0028754,Obesity,AKR1C3
C0028754,Obesity,AKT1
C0028754,Obesity,ALDH1L1
C0028754,Obesity,ALDH6A1
C0028754,Obesity,ANGPTL4
C0028754,Obesity,APCDD1
C0028754,Obesity,APOE
C0028754,Obesity,AQP7
C0028754,Obesity,ATPAF1
C0028754,Obesity,BCHE
C0028754,Obesity,CA3
C0028754,Obesity,CARTPT
C0028754,Obesity,CASP1
C0028754,Obesity,CCL2
C0028754,Obesity,CD163
C0028754,Obesity,CD40
C0028754,Obesity,CD68
C0028754,Obesity,CEBPA
C0028754,Obesity,CES1
C0028754,Obesity,CES1G
C0028754,Obesity,CIDEA
C0028754,Obesity,CNR1
C0028754,Obesity,COX7C
C0028754,Obesity,CPB2
C0028754,Obesity,CPE
C0028754,Obesity,CRP
C0028754,Obesity,CS
C0028754,Obesity,CTF1
C0028754,Obesity,CTSS
C0028754,Obesity,CYB5A
C0028754,Obesity,CYCS
C0028754,Obesity,CYP1B1
C0028754,Obesity,CYP26B1
C0028754,Obesity,CYP2E1
C0028754,Obesity,DCXR
C0028754,Obesity,DDIT3
C0028754,Obesity,DPYD
C0028754,Obesity,ECHS1
C0028754,Obesity,EFNB1
C0028754,Obesity,ENPP1
C0028754,Obesity,ENTPD6
C0028754,Obesity,EP300
C0028754,Obesity,ESR1
C0028754,Obesity,ETFDH
C0028754,Obesity,F2
C0028754,Obesity,FAAH
C0028754,Obesity,FASN
C0028754,Obesity,FCGR3B
C0028754,Obesity,FGF21
C0028754,Obesity,FGGY
C0028754,Obesity,FOS
C0028754,Obesity,FOXO3
C0028754,Obesity,FTL
C0028754,Obesity,FTO
C0028754,Obesity,GAS7
C0028754,Obesity,GCG
C0028754,Obesity,GFPT1
C0028754,Obesity,GH1
C0028754,Obesity,GHRL
C0028754,Obesity,GLUL
C0028754,Obesity,GNAS
C0028754,Obesity,GNB3
C0028754,Obesity,GNPDA2
C0028754,Obesity,GPR17
C0028754,Obesity,GPX1
C0028754,Obesity,GPX3
C0028754,Obesity,HADH
C0028754,Obesity,HCRT
C0028754,Obesity,HK2
C0028754,Obesity,HMGB2
C0028754,Obesity,HMOX1
C0028754,Obesity,HOXB5
C0028754,Obesity,HSD11B1
C0028754,Obesity,HSPA5
C0028754,Obesity,HTR2A
C0028754,Obesity,HTR2C
C0028754,Obesity,ICAM1
C0028754,Obesity,IDO1
C0028754,Obesity,IGF2
C0028754,Obesity,IGFBP2
